vel_sound,rho,alpha,mach,rpm,cp,ct,flap
339.851,1.2786025,3.811,0.150945,1164.25,7.6545,5.9395,0.8595
339.369,0.9352975,11.159,0.125175,1174.75,0.5255,3.5385,3.5265
343.185,1.2178975,4.159,0.049215,2099.75,2.3475,9.0045,3.8685
340.307,0.9774175,17.885,0.222555,546.75,2.7715,6.0245,21.3435
325.385,0.8510125,12.145,0.076965,1044.75,7.7235,3.1025,26.1585
325.991,0.9798925,19.059,0.160905,2701.75,0.8365,4.2585,18.7215
338.789,1.2501175,7.971,0.032415,1959.75,9.3475,5.1105,27.4365
328.229,1.0190875,13.529,0.206565,3646.75,2.9945,0.1305,29.7225
343.865,0.8598325,19.507,0.091395,3659.25,2.5775,3.1255,2.7315
338.785,1.2719875,3.559,0.225765,1171.25,0.0655,5.8325,22.9095
337.811,0.9258925,14.719,0.046335,1597.25,4.1685,8.7755,21.3465
330.885,0.8901625,2.283,0.065055,1887.25,7.9415,8.1325,10.6425
340.683,0.9593275,13.291,0.106095,3855.75,7.6135,0.4835,27.7335
328.049,1.1378425,18.717,0.145095,3477.75,9.3055,6.4845,16.8075
344.213,1.2695125,13.197,0.070785,2790.25,5.0585,4.6385,23.2215
344.547,0.8679775,17.067,0.086565,2042.75,7.2165,6.5325,26.5725
339.269,1.0556725,12.817,0.018465,4352.75,5.1045,1.2865,3.7215
337.673,1.2396775,13.321,0.058935,2184.75,1.6665,4.0125,9.3225
330.799,1.0632775,18.073,0.220605,3124.25,4.6415,4.7965,5.6925
342.291,1.0994575,4.387,0.009465,4732.25,4.4635,8.9375,25.6935
340.383,1.1632225,7.607,0.045795,196.25,5.4725,1.5005,24.7695
326.403,1.2605125,17.029,0.045105,3809.75,4.3585,0.3715,17.8875
339.777,0.8981725,14.359,0.159945,3738.75,1.7625,2.0465,28.9965
327.907,1.0187275,17.811,0.224415,2452.25,6.9615,9.9635,15.5505
328.585,1.2566875,13.011,0.025245,3945.25,4.2465,7.8555,10.3335
328.723,1.0924825,7.535,0.228765,1031.75,0.1655,2.5605,8.8725
342.693,0.8740975,7.985,0.052995,2742.75,9.5745,5.7345,4.9005
344.609,1.0891975,14.879,0.072555,2763.75,1.8335,6.1265,24.3765
334.743,1.0377625,10.671,0.058275,165.75,5.1125,8.1315,3.0885
335.723,1.2777475,12.525,0.086955,811.75,7.7565,8.8775,21.8235
336.411,1.2675325,0.655,0.097695,4484.25,5.5295,5.8275,19.3995
325.011,0.9931225,19.893,0.281475,2453.75,4.7355,2.4025,24.0615
339.597,0.9099625,18.707,0.254955,2422.25,7.5145,8.5695,12.9315
344.413,1.2075475,13.971,0.266595,3337.25,0.7575,0.3075,3.3645
332.605,0.9195475,3.027,0.143355,2105.75,2.3555,5.8015,0.4995
332.959,1.2024175,15.849,0.274575,2584.75,0.5795,7.1695,12.1995
340.373,0.9185575,14.635,0.175845,2705.25,1.6545,9.8875,17.6355
342.669,1.0126525,10.445,0.102795,1569.25,7.1475,1.3385,29.7165
334.151,1.1893675,12.935,0.069465,2533.75,0.1145,1.2725,17.8095
326.385,1.2044425,11.631,0.064395,2603.25,1.2865,7.5505,1.0545
326.823,0.9321925,12.747,0.027345,3747.25,5.7095,5.6145,20.9895
343.217,1.1736175,13.805,0.229545,2118.25,9.1815,2.0205,25.1205
328.489,1.1691625,6.731,0.172515,2321.25,4.6875,9.4945,19.3935
341.265,1.0498225,5.047,0.047775,2582.75,7.4285,7.2405,29.9805
331.851,1.1184475,3.065,0.278325,2475.75,0.1775,4.1795,15.3555
330.249,1.1922475,16.599,0.227055,4765.25,2.6025,8.9905,27.3705
339.259,1.1086375,17.497,0.139965,3684.25,7.7615,7.9735,21.9975
326.463,0.9423175,13.179,0.047325,2558.75,1.5735,8.4255,26.4285
343.159,1.1351425,19.301,0.238035,1278.25,5.0895,6.3945,10.4745
329.449,1.0442875,12.241,0.220845,704.75,4.3435,9.4685,15.1335
329.571,1.1971075,19.513,0.107985,2546.75,5.6745,5.3185,1.9455
327.383,1.0179175,2.015,0.161925,2068.25,7.9295,7.1835,13.3545
333.343,1.2023275,2.391,0.070185,2205.25,0.6375,8.4115,25.5105
335.605,1.0116175,6.561,0.122535,4086.25,0.3065,1.8715,2.3475
326.357,1.2828775,16.477,0.003705,27.25,8.6065,7.1965,20.1675
339.631,1.1684875,2.427,0.215355,318.75,0.5475,4.8075,1.4685
329.415,1.0211575,15.243,0.126435,649.25,1.1575,3.0955,19.5375
327.341,1.2384625,1.955,0.240285,1262.75,4.8835,0.7475,4.4595
328.127,0.9406975,8.609,0.288585,2066.75,2.6045,0.3985,19.6365
343.351,1.2521425,2.045,0.255195,3071.75,0.1765,4.2265,26.0385
328.755,0.9364225,3.059,0.151395,4281.25,3.7955,5.4215,23.1945
334.679,0.8547025,16.095,0.163275,3750.75,5.6285,7.8585,3.8295
327.319,1.2087175,10.681,0.192045,1073.75,7.6355,2.2095,11.8395
336.367,1.1044075,2.251,0.263895,2776.25,6.1825,1.1535,3.8835
325.731,1.2998425,19.669,0.154185,3763.75,2.1665,3.9155,22.0365
340.439,1.0480225,5.307,0.292485,756.75,0.0765,2.8195,3.6285
332.383,1.1675875,12.933,0.124575,4903.25,2.5745,1.9005,0.0435
342.507,1.0250275,16.183,0.015885,3288.25,8.6095,5.8045,19.5945
333.345,1.1230375,19.137,0.099525,4376.75,5.4025,8.1385,28.1655
337.247,0.9787675,19.741,0.040155,414.75,7.2905,4.5395,3.0855
342.303,1.2607375,17.153,0.123975,3872.25,3.2995,2.1545,11.9745
335.001,0.9793525,13.233,0.131565,225.25,6.4285,8.4485,13.8825
334.763,0.8741875,0.059,0.266415,4647.75,4.6945,2.5405,11.8485
337.991,1.2843175,14.995,0.140265,2722.75,0.3125,4.2195,22.9725
341.423,1.2587575,2.439,0.249255,775.25,8.3095,1.8155,2.1345
335.333,1.2881425,6.961,0.002295,3998.25,7.1815,8.7395,6.7845
340.893,1.0261525,11.329,0.086535,3016.75,0.7375,6.7565,20.9715
332.387,1.1265475,17.145,0.015435,766.25,3.0605,2.9965,20.3025
340.859,0.9074425,2.293,0.038655,710.25,4.6405,7.8045,13.7415
341.859,1.1685775,4.729,0.072675,2297.75,0.1615,4.3245,27.1485
344.379,1.2852175,0.913,0.048915,1529.75,9.3435,5.1945,9.9975
334.737,1.2873325,8.095,0.282225,2743.25,5.6825,5.6175,16.4535
330.183,1.2054325,13.831,0.000105,533.25,5.3775,2.5065,29.1855
332.977,1.1002675,0.385,0.197955,2730.75,2.7695,3.0095,19.1835
329.775,1.1023825,14.243,0.169035,2456.75,3.3245,4.4595,9.2445
327.129,1.0511275,4.127,0.202905,799.75,8.0805,4.8485,24.0645
325.273,0.9015925,18.659,0.251205,4788.75,0.6615,1.9855,2.2995
330.197,1.2858025,14.807,0.292695,490.75,3.7235,0.2545,24.7485
341.405,1.2621325,5.519,0.157875,2036.75,8.5435,3.9315,19.9965
338.553,0.9341725,6.003,0.178515,909.25,0.0795,3.5615,21.3195
342.017,1.2101575,19.339,0.182055,1429.75,0.4795,3.1505,24.3555
344.253,1.2691975,12.327,0.031605,3526.75,3.3665,0.2045,22.1865
329.925,1.2466075,18.131,0.033285,4748.75,5.5735,7.2695,24.0945
342.219,0.9350725,15.665,0.083505,46.25,7.5955,4.1635,16.8285
337.833,1.0867225,19.129,0.020865,1348.25,4.6865,5.3335,19.3125
338.383,1.2975025,17.457,0.245775,84.25,4.6785,5.1905,0.8235
337.483,1.2421075,3.863,0.058725,4799.75,2.2725,6.8995,25.8825
339.967,0.8948425,2.547,0.143625,2144.25,3.4055,6.5515,26.9715
330.041,0.9035275,5.187,0.128325,1395.75,3.9645,6.1095,8.3535
332.793,0.8754025,5.903,0.281835,2895.25,8.6015,4.9435,29.2395
329.309,1.1679925,12.717,0.196965,4409.25,8.6985,9.7565,12.8565
326.009,1.0736275,12.669,0.219225,1258.25,7.8145,3.3605,10.2255
330.223,1.1372575,9.021,0.246495,1876.25,4.6455,5.0645,13.8795
334.257,1.1794675,16.883,0.007845,2758.25,1.1335,9.6305,0.5655
342.419,1.0286725,1.921,0.248475,1804.75,5.9755,4.6825,2.6025
334.103,1.0423525,11.123,0.229935,3701.75,0.8035,9.8205,8.4405
331.777,1.2455275,1.347,0.128235,3730.75,2.7215,4.6215,10.5285
327.175,1.0070275,2.681,0.173355,1087.25,4.9245,4.5035,23.7195
334.547,1.1931925,2.339,0.287385,263.75,1.1275,5.7335,27.7455
326.893,1.1187625,3.979,0.202815,4201.75,1.6755,8.9595,28.9815
334.577,1.0920775,15.113,0.270735,3321.25,2.7995,6.1445,24.9795
334.929,1.2906625,0.497,0.082065,725.25,4.9365,0.1005,8.0505
327.457,1.2366175,12.565,0.067185,4619.25,7.3325,2.6325,21.2595
340.771,1.0509925,10.973,0.178155,4054.75,0.0065,1.2825,8.8245
341.861,1.2026875,9.681,0.066105,4708.75,4.3465,1.4265,8.5065
326.181,0.8766625,19.247,0.104625,3560.25,3.5925,8.5165,21.5895
326.505,1.0046875,7.269,0.268275,4173.75,6.1835,0.1065,28.1295
338.401,1.0298875,3.699,0.101175,3851.25,2.1335,7.3255,26.3445
338.281,1.0901875,13.785,0.048525,3284.75,8.9645,3.6045,14.4345
332.023,1.2410275,12.381,0.130335,2226.75,4.1205,8.1835,22.0425
340.485,1.0851925,5.139,0.145125,3475.25,8.3055,9.3605,7.4835
335.393,0.8522275,13.939,0.122115,2241.25,7.1105,0.6215,26.9745
333.925,0.8745475,16.043,0.297765,3100.25,0.5675,1.8895,5.5395
340.349,0.9391675,2.163,0.215595,2756.25,0.2365,6.1105,1.1775
331.585,0.9571675,13.405,0.292365,1719.25,0.7725,7.2685,29.6265
340.403,1.1773975,7.363,0.056955,4255.25,0.8325,0.3445,10.3005
333.869,1.1349625,12.009,0.134625,2147.25,4.8085,5.4435,29.3985
339.329,1.2762625,13.851,0.190995,2287.25,0.0375,0.6965,8.1135
327.921,1.0825375,13.051,0.213705,4269.25,3.1425,1.6625,19.7955
328.153,1.0023025,5.361,0.149265,1145.25,7.3855,0.2945,18.4005
334.911,0.9153175,7.561,0.115725,3836.75,0.1485,7.7645,26.3055
327.691,1.0394275,8.981,0.069675,4125.25,1.5635,9.6415,6.1125
326.071,0.8735575,14.789,0.237705,306.25,1.2055,7.4545,26.1915
333.097,1.0180075,14.227,0.166455,4005.75,1.6485,6.0355,1.4145
329.003,0.9657625,17.019,0.199035,1933.75,9.9845,1.0125,16.6215
331.315,1.1622775,9.537,0.037845,244.25,9.9965,1.5565,23.8665
331.369,1.2567325,19.205,0.258105,2494.25,5.9785,4.9345,6.3195
327.667,0.9267025,1.247,0.115605,2669.75,3.3425,0.3785,13.6065
334.389,1.0204825,15.661,0.208635,3470.25,5.4535,9.0245,11.2935
325.303,1.2201475,7.891,0.281325,4937.25,3.7635,4.2735,4.8975
340.155,1.0643125,13.863,0.002595,1614.75,0.5145,4.4705,4.8795
342.761,1.0603075,17.361,0.097875,4949.25,5.3565,0.7125,6.5685
328.111,1.2525925,16.565,0.071865,1878.75,3.9255,7.9725,14.1315
328.221,1.0535575,11.815,0.231225,958.75,9.1495,4.8405,14.2155
327.719,1.1172775,7.465,0.212745,2753.75,8.0265,3.7785,19.2555
328.901,1.1083225,10.751,0.094305,1610.75,8.5405,9.6875,21.8505
334.025,0.8932675,1.731,0.249375,4083.25,7.9775,4.0995,6.2745
343.073,1.0655275,11.809,0.175755,2124.75,0.6315,2.2055,4.5225
330.067,1.2837325,2.487,0.076215,2963.75,6.1525,7.5715,20.5365
332.243,1.0203025,10.175,0.072165,2085.75,2.5045,5.0245,28.0455
342.195,1.1294275,0.701,0.245895,666.25,5.4425,8.6405,6.6465
341.063,1.0872625,9.493,0.193845,4840.25,5.8995,9.8725,20.9805
342.839,0.8788675,5.421,0.282345,2884.75,6.4605,6.3245,20.5455
333.849,1.0757875,8.791,0.236715,3629.75,0.5365,3.0515,10.5225
326.855,0.9576625,18.267,0.027495,724.75,8.2655,5.3875,1.9395
333.821,1.1124175,4.821,0.044055,3709.75,6.7015,2.1495,13.9725
325.453,1.1369875,19.629,0.131175,3188.25,2.0915,5.3215,8.0925
325.305,1.0566175,15.461,0.185325,759.25,4.9495,9.2015,1.0155
342.959,1.2989425,6.159,0.118335,114.75,1.7935,0.1725,12.2055
338.419,0.8933125,9.955,0.170985,2013.25,7.5045,0.9235,15.2715
329.845,0.9335425,6.347,0.208095,2421.25,4.5285,5.5845,24.0855
330.987,1.1157025,9.473,0.165225,3386.75,5.8985,2.4125,6.2355
332.273,1.1482375,5.247,0.029685,287.25,5.8955,4.8555,4.9455
328.903,0.8664025,14.439,0.078165,3040.75,4.5025,5.2855,6.8535
327.373,0.8629825,0.577,0.034395,1755.25,9.0915,5.7805,15.0105
343.691,1.0416775,10.461,0.214365,3273.25,2.0445,9.3705,6.4905
326.149,1.1712775,8.089,0.248445,3276.25,1.0545,8.3055,25.2135
333.829,1.0658875,2.375,0.049335,4228.75,3.6575,7.4445,8.2245
331.639,1.2635725,15.517,0.179805,857.75,5.6765,7.3175,4.8045
330.569,1.2140725,16.651,0.085245,743.25,9.2555,0.4905,6.7755
340.825,1.0360975,1.491,0.021585,931.25,4.1275,7.8435,21.6165
343.303,1.2927325,4.653,0.060945,2997.25,0.1205,1.6345,18.7605
327.515,0.9463225,11.447,0.133575,2334.75,1.6455,3.4565,3.5145
338.119,0.9935275,13.385,0.012915,4180.75,4.6135,8.0045,27.4245
337.667,0.9514525,10.143,0.283035,2114.75,7.6865,2.8225,21.6525
338.183,0.8713975,12.029,0.045495,3769.25,4.9445,1.2765,16.8675
333.135,0.9501475,10.389,0.074805,1265.25,4.3895,1.2355,23.7975
344.673,1.2473725,6.653,0.097845,3131.25,6.1445,8.1275,28.0755
329.053,0.9404725,2.345,0.299895,43.25,6.6475,3.0835,4.3455
325.331,0.9249925,14.075,0.009255,918.75,9.6845,1.7595,23.7825
343.845,1.2237025,17.845,0.119505,1510.75,0.1425,2.4805,6.8085
330.365,1.1914375,4.735,0.098715,1680.25,5.5945,9.0335,12.6645
337.585,1.0862725,8.009,0.027315,4225.25,9.0485,7.3775,24.1935
333.397,1.2658675,0.889,0.284805,1843.25,4.3925,1.4895,19.4235
342.063,1.2645625,1.469,0.114765,1073.25,5.1975,2.2795,6.7905
332.565,1.0554025,0.699,0.262425,3487.75,5.4835,4.1055,4.2735
332.227,0.9956875,12.705,0.037065,1046.25,3.9155,4.4885,29.4675
343.045,0.9766075,14.447,0.008055,4131.25,5.0195,6.9365,12.0375
331.047,1.2190225,9.951,0.226215,4986.75,4.0355,1.2175,16.7115
329.935,0.9690025,19.497,0.060585,1893.75,3.7345,4.2955,19.6245
332.531,0.9910075,4.397,0.107325,1424.75,9.1995,6.1235,23.4165
332.279,0.9466825,6.441,0.239895,3075.25,4.7605,2.9845,12.1335
339.889,1.1802775,9.273,0.116415,2885.75,3.7305,0.4475,1.0245
344.747,1.1204725,0.537,0.228015,3697.75,4.9605,2.2195,28.5735
343.311,1.2781075,10.223,0.247275,2332.25,8.2275,9.8995,24.8085
338.375,1.0181425,4.623,0.207945,1464.25,1.2725,9.2695,16.2855
332.097,1.1434225,14.823,0.287145,4678.75,4.8195,1.7765,4.0725
336.557,0.9831325,15.379,0.267825,108.25,9.6625,8.5425,20.2335
331.959,1.1146225,15.799,0.049035,1685.75,4.8865,1.7275,19.2015
341.359,1.0768675,10.219,0.154755,1748.25,2.8935,4.8375,24.1815
331.913,1.2660475,1.231,0.205065,426.75,3.9365,8.3685,1.6455
325.937,1.1937775,5.737,0.152625,3882.25,3.5675,8.9925,21.2385
332.449,1.0152625,15.971,0.135645,1956.25,1.9755,8.3775,20.2455
332.991,1.1322625,3.651,0.151365,2617.75,1.4855,8.5595,13.7985
342.239,1.0196725,0.571,0.131115,1119.25,2.1775,7.4345,15.5955
333.211,0.9899275,9.935,0.016485,625.75,0.9535,3.5935,26.0805
343.487,1.1706025,17.649,0.034485,3386.25,7.4995,5.6605,23.7165
335.991,1.2154675,7.979,0.299055,2955.25,4.6025,1.5955,2.5125
325.317,0.9687775,3.347,0.002355,2006.75,3.4335,5.9545,28.3755
326.437,0.9169825,15.949,0.174465,2758.75,3.9715,6.1825,15.2205
325.919,1.0442425,10.929,0.274335,391.75,3.9995,5.1755,25.6215
335.957,1.0926625,16.875,0.020415,3161.25,9.3945,1.0915,29.3505
333.773,1.1243425,8.893,0.044895,3734.75,7.9125,4.6085,15.4395
332.723,1.2553375,16.017,0.144435,3058.75,2.1145,8.0145,21.4605
328.777,1.2964675,17.425,0.158805,3301.25,2.9425,6.1675,1.7175
328.499,1.2045775,15.587,0.136785,3524.75,7.6275,7.3875,4.9395
341.787,1.0806475,3.717,0.039885,810.75,4.8495,5.9165,10.4625
332.537,1.1389675,4.033,0.100005,524.25,7.1085,4.1435,4.3755
343.827,1.2652375,6.797,0.020745,362.75,2.2145,3.9495,24.8235
328.043,0.9180175,12.969,0.262785,141.75,7.1485,2.9175,7.6725
338.919,0.9945625,3.623,0.116055,3721.25,7.4335,8.1205,8.5215
326.675,1.1247475,10.183,0.191565,4072.25,3.9195,7.1535,21.5925
325.841,1.2219925,5.431,0.212205,2751.25,5.6205,0.8495,29.5275
344.627,1.2209125,7.605,0.243225,550.75,1.3805,2.4415,6.3525
335.163,1.0784425,10.669,0.096975,1816.75,1.3965,8.6585,8.3085
325.299,1.2508375,15.677,0.291255,2939.25,1.5145,2.7905,23.4015
331.905,1.1167375,8.511,0.033855,1017.25,2.6615,7.5165,4.7205
338.619,1.0210225,19.375,0.000225,4725.75,1.3645,2.5365,9.4755
339.061,1.0282675,18.411,0.166305,2505.25,4.6435,9.0565,20.8035
338.399,0.9720175,14.887,0.125685,2358.25,7.2995,2.6795,17.1435
333.717,1.1115175,12.559,0.257775,1024.75,0.4615,7.5755,5.9415
328.751,1.0460425,4.057,0.020115,158.25,2.0585,5.4705,23.9055
332.655,0.9154975,16.437,0.274185,3618.75,7.3115,0.3375,6.8385
339.711,1.1957575,5.741,0.070455,1761.25,2.1415,4.0535,5.6745
338.527,1.1141275,8.515,0.002505,2496.25,0.4525,5.3485,4.7595
341.693,0.9572575,12.343,0.039855,4258.25,2.9695,6.9795,22.3365
334.757,0.9829075,11.789,0.188415,2728.75,5.7885,0.5895,2.1075
342.871,0.9547375,6.315,4.50E-05,1317.25,7.6165,6.3645,18.3615
333.609,1.0508125,10.767,0.255795,4281.75,5.9065,2.7095,19.7745
326.671,1.1717275,12.421,0.097545,213.25,7.9635,8.5865,10.7655
326.521,0.8552875,5.409,0.112605,4065.25,0.2425,5.6295,15.0405
344.395,1.0702075,16.255,0.282915,4755.25,1.8265,7.4025,6.3765
341.825,1.0502275,10.879,0.287655,4274.75,6.5905,1.0405,15.0975
338.639,1.1869825,2.835,0.235275,1131.75,3.7565,2.9785,5.4135
325.121,1.1517025,0.949,0.077415,4145.75,2.9815,4.1655,22.4835
330.143,1.0633675,5.059,0.190635,1793.75,4.5075,4.8185,24.6435
336.945,0.9418225,15.579,0.066495,3444.75,2.4365,6.3675,26.9775
327.405,0.8789575,9.685,0.189375,699.75,3.5455,0.9195,28.2435
337.135,1.1288425,2.003,0.061755,408.75,6.6305,3.0735,24.0885
328.207,1.2727525,14.095,0.012645,1055.25,2.8605,4.0855,25.6395
342.043,1.2504775,17.935,0.244515,3777.75,9.4625,4.8965,15.2445
335.445,1.2710875,19.235,0.061635,1722.25,8.8705,0.4955,25.3695
326.859,1.2094825,6.121,0.136125,3151.25,1.9375,4.3355,4.0635
325.665,1.1141725,2.649,0.217485,3045.25,8.8235,7.5015,6.3375
341.851,1.0864525,19.539,0.122025,716.75,0.5975,3.4985,7.6005
339.535,0.9411025,1.409,0.111315,2877.75,0.8855,7.0105,22.1025
328.873,1.0751575,7.611,0.294645,1285.75,8.8645,6.7795,28.2885
330.809,1.1972875,0.041,0.029295,2106.25,9.5165,0.9775,0.1275
332.323,1.2007075,2.337,0.196845,568.25,3.7365,2.1165,10.5465
344.719,1.0466275,14.249,0.040245,2987.75,8.6515,2.7265,23.5665
335.527,1.0143625,17.117,0.237225,4170.75,8.9825,5.1525,18.9615
344.465,1.0061725,9.751,0.252495,2289.25,2.1215,6.3185,7.5045
343.909,0.9718375,14.573,0.270015,2962.25,4.1745,6.7835,5.9835
336.501,0.9061825,14.029,0.127215,4123.25,8.7795,1.8635,2.2155
336.503,1.1237125,12.553,0.148395,117.75,8.3355,0.8295,17.2605
332.721,0.9202225,1.439,0.151635,235.25,4.8875,1.8915,7.1025
332.945,1.0991425,1.211,0.212355,4740.75,4.8475,8.3955,1.3635
338.841,1.0725475,5.991,0.108405,2828.75,1.9335,3.4045,29.6655
335.595,0.9043375,18.403,0.011955,4852.25,6.0845,4.0445,14.8905
327.241,0.8754925,8.999,0.133425,3492.75,8.7285,0.2555,3.5925
329.793,0.8791375,5.413,0.297465,3555.25,0.6235,9.4925,12.5655
339.497,0.9800725,18.969,0.084015,4032.25,0.4075,4.5685,21.5625
340.933,0.9062275,12.605,0.120705,1685.25,2.1985,4.1025,3.6495
338.691,1.1017975,7.977,0.158235,268.25,1.9825,4.4255,0.3795
333.503,1.1503975,11.797,0.051825,2552.75,1.8745,0.3605,7.2375
343.875,0.9820075,12.221,0.266055,4274.25,3.8195,7.8325,17.9175
329.467,0.9859225,0.051,0.230625,2538.25,4.8125,0.1285,26.2785
332.011,1.1120575,2.409,0.022455,658.75,3.4305,7.4125,9.0495
327.853,1.2244675,11.679,0.014325,4885.75,9.5845,0.3765,7.8285
340.515,1.0418575,12.715,0.043275,1341.75,2.9615,1.0725,23.3145
335.711,1.0657975,9.963,0.238815,3057.75,9.3695,2.6825,22.2345
326.563,0.9944275,3.371,0.015705,138.75,3.4005,0.6665,17.4255
327.429,1.0797475,6.383,0.271605,2202.75,5.6035,7.6235,6.0555
327.391,1.1286625,15.399,0.165375,2764.25,0.4875,9.4365,19.1385
329.377,1.1465275,15.703,0.146745,187.25,3.7065,1.2405,28.2555
337.439,1.1778025,7.921,0.057525,549.75,5.3005,4.7995,6.4395
344.153,1.1433775,17.495,0.189735,3589.75,7.3585,9.9805,21.9555
333.017,1.0417675,13.563,0.181965,2098.25,1.0765,6.0865,27.8505
336.279,1.2060625,14.645,0.018885,1854.75,5.6975,1.7085,22.2915
332.611,1.0134175,18.735,0.126375,3305.75,3.4975,4.3565,28.2495
335.977,1.2921475,10.655,0.224955,2510.75,0.2655,1.3505,4.1835
326.375,1.0248025,3.479,0.239205,3213.25,8.9225,7.5315,15.0015
342.243,0.9597775,3.771,0.221325,4446.75,6.5485,9.5405,17.0865
331.993,0.8576275,15.803,0.039195,1932.25,0.1005,7.9915,4.4385
343.699,0.9750325,14.967,0.204675,2578.75,3.7785,6.9465,26.9235
330.351,1.0178275,9.573,0.098145,1997.25,8.2555,6.5045,6.7995
328.147,1.0320475,9.231,0.252075,1169.25,9.2205,7.4145,8.6415
339.059,1.0162975,2.267,0.284115,4925.25,8.3905,6.0935,28.7865
342.957,1.2698275,15.327,0.124245,486.25,0.1385,4.1405,5.2215
341.567,0.9171175,14.959,0.160725,853.25,6.5755,0.0365,10.6815
327.061,0.8695975,4.367,0.158265,1266.75,0.7705,0.0675,12.9465
343.599,1.1736625,15.099,0.004155,1774.75,1.8095,4.0475,26.0595
331.555,1.1203375,7.037,0.188715,2911.25,6.7585,5.8085,22.8225
334.289,0.8702275,18.053,0.061905,4716.75,7.8735,9.1015,3.5505
336.179,0.9503725,5.635,0.246945,2980.75,1.1975,2.8435,19.8555
344.597,1.2637525,19.305,0.059805,1701.25,0.6705,6.6635,7.9965
327.741,1.1190775,4.627,0.123585,1114.25,7.9695,1.9095,19.2345
326.257,1.1355925,2.763,0.119265,4481.75,2.2455,9.8415,3.1605
342.945,1.2097075,6.477,0.005655,4263.75,3.3755,1.3695,23.2815
334.493,1.0356025,5.365,0.221025,3920.25,8.5185,4.5775,11.1825
341.559,1.2882775,6.049,0.031305,2625.25,2.9535,2.4705,21.4815
336.087,1.1108875,0.295,0.091275,1969.25,9.7805,9.8335,13.3665
328.215,1.1639875,11.065,0.189345,4724.75,8.2735,0.7915,15.3675
333.195,0.9479425,14.971,0.155565,2867.25,2.6905,3.7765,18.7695
340.157,1.0087825,16.669,0.256335,3688.75,0.7655,3.0645,12.9735
335.105,1.0927975,16.123,0.208185,335.25,0.9285,8.8575,13.2675
337.243,0.9156775,9.985,0.018075,4595.75,8.5875,3.9705,15.3825
344.407,1.2931375,12.757,0.283125,130.75,2.3895,8.2325,21.3825
326.285,1.0602175,19.121,0.250995,3680.25,6.9095,3.8765,28.5585
335.301,1.0386175,16.841,0.103755,2046.25,9.0925,5.0275,25.8405
325.883,1.2993025,7.531,0.160425,1654.75,1.3565,4.6455,29.5185
333.057,1.1761825,15.581,0.196215,1226.75,6.4695,3.8705,0.3105
344.789,1.0284925,15.153,0.072945,232.75,7.8075,1.4275,2.7885
340.197,1.2497125,1.467,0.105825,1768.25,9.1175,3.2175,9.7965
343.667,1.1225425,10.965,0.253335,1475.25,9.3405,5.2225,19.1325
333.027,0.8994775,8.531,0.176355,1335.75,1.6405,1.2415,18.7545
326.405,0.9765625,19.829,0.001665,535.25,6.5865,2.5815,24.7965
342.541,0.9951925,7.023,0.126315,1384.25,4.6625,4.7705,26.1045
328.705,0.9798475,9.585,0.105735,720.75,4.5335,5.4605,27.2295
330.465,1.2422875,6.021,0.208005,1950.75,5.7795,2.5415,0.2295
336.899,1.1219125,8.767,0.140985,4752.75,2.3075,9.3205,29.9385
330.711,0.9670225,8.027,0.018795,3136.25,9.9695,2.1485,26.2935
340.551,0.9342175,18.919,0.139485,793.25,3.7005,4.2185,17.3595
332.871,1.2644725,15.553,0.261345,4944.25,8.4525,3.9285,27.7035
336.509,1.0255675,14.675,0.011085,614.75,9.6145,2.6225,9.9675
342.055,1.2617725,12.315,0.270105,2317.75,1.9455,7.3075,3.3555
339.707,0.8692825,9.419,0.146715,4419.25,9.3195,1.7705,12.6975
331.903,0.9612625,16.527,0.093255,3821.25,6.2205,9.1905,17.9535
338.523,0.8563675,15.563,0.112275,2197.25,1.3855,3.2005,9.6675
342.799,1.2136225,1.835,0.098445,4406.75,5.7145,3.0285,10.9815
336.807,1.0358725,3.917,0.271095,639.75,0.6455,1.7935,11.6205
335.197,1.0078375,10.127,0.188295,2227.25,5.2835,4.5115,17.8575
339.527,1.0153075,2.185,0.086295,4563.25,1.1695,8.2585,17.4075
338.065,0.8984875,1.633,0.040215,1251.75,0.1705,1.8195,18.7845
335.043,0.8865625,5.863,0.241605,4016.75,7.3685,3.3735,6.6795
344.735,0.9181975,16.831,0.169605,3045.75,9.1145,1.5165,3.6165
339.845,0.9372325,16.185,0.204165,1600.75,8.1025,1.1335,13.0365
339.603,0.9514075,1.893,0.283245,449.75,9.9485,5.7005,20.8065
339.651,1.1607925,0.629,0.077025,1567.25,7.6445,3.1065,6.1365
337.379,1.0412275,2.933,0.281355,3917.75,5.4615,5.6615,23.8455
329.269,1.0507675,2.903,0.049905,2594.75,7.4505,0.8115,7.1565
335.701,1.1836075,8.797,0.279855,3323.75,9.5505,0.5885,25.8765
339.757,0.9691375,10.987,0.012165,962.75,8.6195,0.3395,4.7085
339.261,0.8995675,4.129,0.138705,2390.25,2.9465,4.3755,9.1305
326.617,1.1499925,2.871,0.091875,3448.75,8.0185,9.6605,27.0975
327.729,1.2129925,9.821,0.075555,335.75,6.5525,6.4285,6.9555
335.329,0.9218425,9.077,0.016725,3810.25,9.5565,8.4895,18.5025
329.943,1.2376525,0.619,0.289695,4872.75,2.4815,1.5395,0.4125
344.977,1.0575175,19.453,0.025365,3316.75,3.2675,4.2445,27.1665
