vel_sound,rho,alpha,mach,rpm,cp,ct,flap
331.5295,0.85212625,12.78135,0.0663075,3587.85,0.49622,0.0531875,0.75975
331.7445,1.0935738,4.54545,0.2098875,2418.45,0.60774,0.4085875,12.39825
338.6175,1.1775887,2.44845,0.1095825,4273.95,0.25878,0.1342375,18.71625
327.0785,1.1479788,0.40995,0.2051775,4450.35,0.35546,0.1329625,1.63425
332.8645,0.88421125,8.04105,0.2245125,826.95,0.53106,0.4198625,6.62775
327.3205,1.2475188,5.77575,0.0005925,5648.85,0.6945,0.2429125,28.47675
341.4805,1.2430188,11.50605,0.0275775,2188.65,0.64278,0.1646875,25.17825
342.5315,0.89141125,3.33585,0.0437325,5172.45,0.17202,0.3947125,19.64175
342.3065,1.1982438,8.83935,0.2251125,4565.85,0.7007,0.1971625,21.72075
335.8655,1.0912338,0.18945,0.0221175,769.35,0.6409,0.0781625,0.73125
326.5935,1.2643263,11.40165,0.1438425,4229.55,0.06406,0.0526375,19.98375
342.3395,0.88281625,1.76985,0.0287925,4928.55,0.00262,0.2157625,18.38025
341.5695,1.0868463,16.01955,0.1884375,4595.55,0.55682,0.1498625,13.10775
325.8445,1.1576538,2.41785,0.0956175,63.75,0.19522,0.1597625,28.02525
340.5585,0.94424125,8.18145,0.0080775,5770.95,0.33358,0.3848625,27.23775
335.5545,1.1910662,13.76775,0.0017325,1233.15,0.34586,0.2456125,15.42375
343.9155,1.1972763,15.18615,0.1381725,5814.15,0.56218,0.0735875,28.41375
336.9715,0.92516125,17.94375,0.2677275,427.05,0.7693,0.0782625,23.18325
325.8585,0.95839375,12.51765,0.0642675,2275.65,0.03486,0.0182375,10.67625
342.8705,1.1941937,3.98385,0.1482825,169.65,0.25794,0.1869375,26.37525
332.6805,1.1508588,14.12955,0.0077175,2609.55,0.71538,0.2392125,26.83425
338.9645,0.90797125,4.02525,0.0417375,262.95,0.4649,0.3185375,8.99475
329.6605,0.92779375,2.55015,0.2595675,4651.95,0.0829,0.2693375,18.42075
338.8695,1.0607237,12.69225,0.2658825,1718.85,0.6979,0.4184625,15.59325
335.4155,0.90124375,6.33375,0.2315325,1823.25,0.64722,0.3753625,19.24125
327.6115,0.91960375,5.19705,0.1851525,2065.05,0.58374,0.0004125,4.12875
337.3135,0.93193375,0.05625,0.1690575,972.75,0.63462,0.1933875,1.36125
342.9275,1.0476288,16.22835,0.1933125,109.35,0.10426,0.4709375,13.02075
326.6715,1.0597113,8.42445,0.2612775,2169.75,0.07874,0.2416125,3.77775
331.4635,1.0260063,17.37495,0.2999025,1012.65,0.74254,0.1770625,24.09225
330.5815,0.92318125,7.34715,0.0158175,5281.65,0.68326,0.0091625,11.50275
338.2415,1.2446838,4.13235,0.1400475,4695.15,0.5809,0.0666375,26.65275
331.2345,1.1149038,13.86225,0.1331325,4609.65,0.08674,0.2183875,12.68325
325.7075,0.92180875,6.88905,0.2506275,538.95,0.2059,0.0179375,6.09975
325.0725,1.0271763,13.66425,0.0240075,420.45,0.08878,0.1829625,23.48925
344.1925,1.2280788,9.88785,0.0840975,660.75,0.47702,0.0363625,3.22425
327.9905,1.2339963,1.81395,0.0325725,2793.45,0.66934,0.0948125,17.78475
330.0295,1.2937338,4.28895,0.2126925,491.25,0.61954,0.4608375,12.19725
339.5485,1.2209013,17.40015,0.1066875,3226.65,0.74818,0.1998875,5.23125
331.9905,0.86220625,1.15245,0.0487725,66.15,0.1599,0.0300875,8.19525
339.2635,0.97808125,16.69815,0.2138175,953.25,0.10306,0.1079875,18.10575
342.6135,0.92189875,7.24185,0.2608725,5092.95,0.66866,0.1757125,20.90325
327.4935,1.1506562,16.59555,0.0497775,4609.35,0.42802,0.1535875,26.01675
340.5365,0.98982625,6.53535,0.0544125,3253.05,0.0937,0.1352625,10.60425
338.9895,1.0433313,6.53085,0.0348075,4625.25,0.0341,0.0976125,24.91725
334.3445,1.2058038,0.51975,0.0811875,2356.35,0.76354,0.1894625,24.06975
336.8485,1.1998412,2.02995,0.2152875,2474.85,0.78406,0.2967875,11.80725
334.4345,1.2434688,8.76015,0.1867875,1266.45,0.63718,0.3551375,27.94875
325.9175,1.1449863,7.94835,0.1893225,2626.35,0.66558,0.2271125,0.20625
338.3055,0.86837125,11.33865,0.2653125,1225.05,0.30298,0.2960875,8.10825
343.2895,1.0472462,15.98445,0.2280825,1144.35,0.21394,0.0307375,29.13375
340.9595,1.0058238,2.82645,0.1027725,690.15,0.07542,0.4191875,19.45275
326.3025,1.1390012,8.23455,0.0914025,2635.95,0.65326,0.3126125,25.51125
339.6785,1.0163537,6.43095,0.2547075,2263.05,0.54814,0.2184625,1.00875
329.9635,0.90979375,13.16115,0.0054675,1388.25,0.31866,0.2678375,16.71075
330.3975,1.1026187,10.08225,0.0679275,5011.95,0.72726,0.1858875,23.78325
342.9555,1.1138238,4.73715,0.0549975,248.55,0.3165,0.4944875,26.00925
342.3235,0.95564875,1.43775,0.0714675,1911.75,0.77518,0.2871125,8.72625
343.4065,1.0597787,8.54865,0.1861275,2542.35,0.55258,0.4832625,22.25475
330.6755,1.0554363,5.83785,0.1318125,511.35,0.41714,0.2848125,17.67975
333.0985,0.99594625,16.12305,0.0192675,5268.45,0.59286,0.0978625,16.44675
336.4005,0.98690125,12.03255,0.1905975,140.85,0.34234,0.1142125,25.94325
331.6275,1.0107512,15.22035,0.0814725,4198.35,0.74954,0.3967375,17.51325
339.9695,1.2724488,8.79165,0.0170175,4133.25,0.63358,0.3502875,18.91125
329.2535,0.89930875,8.31465,0.2341275,5792.55,0.10102,0.1801375,24.53175
343.3995,0.87197125,7.58475,0.1232475,4802.85,0.31358,0.0102625,22.47225
343.8115,0.87404125,2.11365,0.0627375,4073.85,0.54242,0.3414625,21.97425
333.0155,0.93782875,5.66145,0.1721175,5928.15,0.71418,0.1915875,19.85925
340.3315,1.1130813,15.92055,0.2774625,5229.75,0.32374,0.2202625,8.24625
342.3005,0.92331625,13.38795,0.2716425,1149.45,0.1237,0.0972625,5.07675
330.5485,1.0007388,12.09465,0.1755075,5255.55,0.19474,0.4173625,5.39175
343.9655,0.85010125,16.76295,0.0689325,3839.55,0.5319,0.3411125,6.98625
331.2325,1.2492962,12.30345,0.0819375,5520.15,0.39434,0.2883375,0.71475
327.2985,1.1539412,15.77565,0.1424175,3901.35,0.76446,0.4035375,1.69125
343.0885,1.2856338,13.89825,0.0027975,4329.15,0.43886,0.0443125,2.82975
339.1985,0.95265625,6.05745,0.2960175,4338.75,0.06254,0.1741625,20.87925
330.9845,1.1806262,14.36175,0.2936625,832.65,0.78302,0.1949625,15.42675
338.1595,1.1983788,13.29615,0.0522975,3648.45,0.40658,0.4691125,21.27975
331.5645,1.0127762,9.16425,0.2651925,2080.95,0.37074,0.4589125,27.06825
343.5395,1.0304388,3.54645,0.2290575,4935.75,0.21974,0.0943875,8.50425
331.0205,1.1283363,9.73755,0.2816175,4772.85,0.79498,0.4120875,18.25275
330.3695,0.96937375,16.67025,0.1716975,256.65,0.00166,0.2207125,10.36575
332.9955,1.2404537,16.96005,0.2755725,4364.85,0.56918,0.4048375,21.24675
328.3645,1.2535038,10.27575,0.2248425,4377.15,0.34986,0.2991125,11.19225
331.1235,0.99398875,3.87135,0.1501725,1666.05,0.30546,0.1309375,8.89875
338.4385,1.0675638,8.16885,0.2588475,589.35,0.6189,0.2979625,5.65425
341.1655,0.92867125,2.90385,0.1225275,3867.45,0.04006,0.1446375,28.96725
331.5515,0.86724625,6.19155,0.1656225,2243.25,0.35594,0.1127375,4.00275
327.0445,1.0435112,0.81765,0.0196425,2657.55,0.30314,0.1244625,10.42425
333.1785,1.0524662,17.30295,0.1958175,1555.35,0.28182,0.0392625,26.20875
334.5695,1.0143513,3.66705,0.2451525,2156.55,0.71158,0.4523125,29.34525
332.7415,0.88220875,11.96505,0.2687175,1228.65,0.55382,0.2951375,10.91925
341.5475,1.0000187,3.42675,0.2156775,40.35,0.1737,0.2451125,27.08325
344.8455,1.0170287,16.09155,0.1869675,1836.75,0.16346,0.3386625,6.85425
329.2805,1.2803913,7.03665,0.2238975,5763.15,0.01066,0.1723625,7.84875
335.1265,1.1014038,5.04585,0.2160225,592.95,0.75222,0.1356875,14.74125
337.4135,1.1549312,13.62645,0.2231925,208.65,0.22066,0.0635875,29.73825
344.3255,1.2437388,7.84575,0.2125875,4831.35,0.18746,0.4214125,12.75375
328.6085,0.87471625,6.73965,0.0382875,4990.05,0.29362,0.1228875,23.41575
326.7995,0.99664375,10.32795,0.0345375,3272.25,0.41194,0.2600875,7.80825
325.2775,1.1955888,0.19305,0.1837725,2830.95,0.52154,0.3475125,16.48425
340.4205,0.99144625,17.89875,0.0456675,4411.05,0.76346,0.4038625,17.15925
327.1735,1.1346588,13.50675,0.1702425,2230.05,0.78538,0.0772125,10.94925
333.4105,1.2446613,15.13935,0.1917675,5788.35,0.02758,0.3685125,0.91275
334.4095,1.1312838,9.85725,0.1248825,3596.85,0.28214,0.4503375,25.36725
341.7525,1.0782962,3.55185,0.1293975,5939.25,0.43654,0.1462875,18.71325
341.8355,0.86571625,11.85075,0.0312975,5391.45,0.52454,0.3515125,15.90825
330.4915,0.99628375,15.74505,0.2702025,2917.35,0.7559,0.1187625,24.15525
325.0235,1.1471463,16.67925,0.2750925,133.35,0.73902,0.2955875,16.38375
342.5665,1.2113612,8.93295,0.2320725,2248.05,0.56858,0.0954375,12.88725
328.6125,1.2970412,13.60395,0.2810025,1673.85,0.0047,0.3695375,25.31325
340.4145,1.0693188,8.80065,0.2233575,4247.25,0.1855,0.4030375,1.65975
332.1425,1.0363338,8.61705,0.2835075,1743.15,0.75546,0.0280375,14.81625
326.4565,1.1709288,11.99385,0.0649125,1393.35,0.53054,0.3753375,24.64725
336.8745,0.89138875,4.66875,0.1272825,5690.25,0.45378,0.0568125,15.42825
342.0345,0.85124875,6.02955,0.2142525,4683.45,0.41838,0.4143875,13.42875
333.5415,1.0109763,12.66885,0.2195025,2779.35,0.08402,0.4718875,21.01725
342.6745,1.2955563,17.10225,0.0742125,1755.45,0.59066,0.0163875,13.68675
343.8415,0.97556125,6.11325,0.0567375,91.95,0.29934,0.2148875,2.85675
339.8985,0.85428625,14.65785,0.0739425,311.85,0.54698,0.3134375,0.13425
338.4285,1.0448388,11.93445,0.0738375,2812.35,0.34222,0.0416125,17.85375
326.1595,1.1699388,12.60495,0.1235175,2218.35,0.75334,0.2227125,21.67125
333.3885,1.1130138,11.15595,0.0698925,2055.45,0.7087,0.1230375,21.99225
340.6255,1.0059588,13.90455,0.1730775,1071.45,0.13246,0.2857125,12.01575
327.7755,1.2615363,7.65585,0.2768025,3184.05,0.1739,0.3810625,16.13475
343.9235,0.98620375,16.70715,0.0375975,4981.05,0.06734,0.2752125,26.76225
329.3315,1.1113712,0.76455,0.2282025,1643.25,0.6141,0.1744875,13.90275
338.0185,1.1921012,11.12895,0.1792875,4177.65,0.64454,0.0607875,11.80575
336.3205,1.2228138,7.10055,0.1765875,350.55,0.15794,0.3707625,3.61725
332.0765,1.0552337,13.95315,0.2475525,3646.05,0.24726,0.1961125,7.19475
338.8165,0.87217375,6.37425,0.0744825,3287.55,0.62578,0.0154375,21.35325
328.7445,1.2634713,10.80045,0.0445125,4331.25,0.16642,0.0511875,20.26125
333.0005,1.0716813,12.76065,0.2343225,4188.75,0.05346,0.2178125,12.43125
344.5115,1.2099438,1.71495,0.1720275,237.45,0.7665,0.2317125,16.78575
335.3625,0.86909125,11.66985,0.2401575,2082.15,0.59602,0.0504625,15.10275
334.0445,1.0988388,15.84135,0.0048825,3883.95,0.50314,0.1034875,14.59575
328.0015,0.88011625,12.19185,0.1954125,5639.55,0.40122,0.1389875,5.95125
327.5185,1.0379763,13.18815,0.0604125,4595.25,0.4809,0.3953125,8.60925
337.7285,0.95963125,10.83105,0.1464225,768.15,0.73734,0.4389375,10.62525
329.8415,1.1865212,2.86425,0.2587875,3144.45,0.24758,0.2522625,1.53825
335.7405,0.91330375,9.14805,0.0105375,13.95,0.05622,0.2148125,6.77175
343.8345,1.2180213,2.37465,0.2334975,2326.65,0.54294,0.1752375,9.38475
344.5655,1.0577763,2.79135,0.1122075,1711.65,0.21126,0.4689875,13.91475
325.9215,1.2117663,13.35285,0.0125325,4905.45,0.53334,0.2434125,4.50975
344.3555,1.2277638,1.78515,0.1368975,5204.55,0.33302,0.0463375,29.90625
331.0015,1.2220937,12.07125,0.2178525,2522.85,0.43754,0.3550875,1.40925
332.6465,1.1645612,0.51165,0.1262775,3908.85,0.21534,0.2980875,11.32425
338.8355,1.1600388,9.48915,0.1178925,1396.65,0.02162,0.1400125,22.31775
333.3725,1.1313963,12.94515,0.0125625,3022.95,0.12782,0.4608125,12.93525
333.6105,1.1824488,14.55975,0.2721075,628.65,0.20938,0.1166125,28.88025
330.6725,1.1127437,16.84125,0.2437875,3138.75,0.35558,0.1982875,27.30375
333.3265,0.96291625,15.80985,0.0509175,4424.85,0.7411,0.4639125,15.19275
344.4115,0.92270875,11.15955,0.2326425,1885.65,0.73006,0.2790125,17.87325
338.2255,1.1243313,3.96225,0.2602275,1993.65,0.48502,0.3296125,0.31725
330.5795,1.0405863,16.21215,0.1409625,5485.95,0.15986,0.3375875,24.40725
335.7995,0.96039625,8.30745,0.1256775,92.55,0.72954,0.4084125,28.05375
326.6185,0.98809375,7.38045,0.0271125,1476.75,0.68654,0.2624875,23.42775
329.1515,0.91859125,0.22725,0.1300725,2594.55,0.06458,0.2676625,28.69575
342.8605,1.1378987,8.58285,0.1359675,643.05,0.61998,0.0695625,9.37425
331.2055,0.96064375,14.97105,0.1007475,2664.45,0.40166,0.2281125,23.77125
329.3545,1.2452013,7.57035,0.1979775,217.65,0.34774,0.2166375,0.63375
325.2445,1.0893438,5.66775,0.2974875,1017.75,0.4559,0.3660375,13.38375
325.4375,1.1981088,11.25225,0.2367525,3710.85,0.3285,0.4891125,4.67025
339.5965,1.2974013,2.42235,0.2705025,4143.75,0.29034,0.2287625,11.36025
336.9815,1.1088737,2.71215,0.1333575,847.35,0.67114,0.1907125,10.82025
330.9955,1.1944188,13.69035,0.0044325,4552.05,0.63214,0.4989375,3.82875
341.8495,0.98388625,17.13105,0.1360575,5836.35,0.68138,0.0160625,16.16775
337.4825,1.1557412,17.22285,0.1440225,2070.75,0.37698,0.4490375,14.74575
330.4175,0.91458625,9.64575,0.0784575,5058.75,0.43066,0.2765875,9.04275
340.4005,1.0123937,14.87385,0.0735225,1333.65,0.0737,0.4289625,14.42325
343.5245,1.0918637,1.82025,0.2273175,2540.55,0.01398,0.0658125,19.79475
342.0615,1.0495188,7.98345,0.0709425,433.35,0.46942,0.4094875,19.33875
338.1235,1.0505088,8.01405,0.2897025,1393.65,0.70102,0.1342875,22.38825
333.7315,1.2184488,15.72795,0.2556675,5749.95,0.27294,0.3481125,3.17475
338.4775,1.1330612,0.06165,0.0268275,4583.25,0.75562,0.3832875,8.25675
344.7455,0.92592625,1.40535,0.1899075,3982.95,0.0385,0.2175375,7.76625
343.2025,0.85190125,5.16915,0.0843075,2540.25,0.02966,0.0465625,11.10375
328.3165,0.91382125,10.92645,0.2958225,3010.05,0.34762,0.0966375,2.46225
335.8205,1.2430863,7.15455,0.1276575,4099.35,0.57742,0.1407875,28.37025
340.4225,0.88913875,15.62265,0.0232725,2261.85,0.03778,0.0472375,4.68075
325.5515,1.2776913,5.17185,0.2705325,1912.05,0.65778,0.4885625,6.13275
325.4965,0.99414625,17.14995,0.1440675,4221.75,0.07446,0.4037125,5.85075
326.5125,1.2524913,4.79565,0.1472175,5618.55,0.74558,0.2648625,16.49925
335.4385,0.95708875,0.32355,0.0933825,3367.05,0.3297,0.2099375,14.04225
332.8605,1.2967713,6.21945,0.1864275,2854.05,0.1611,0.1137625,22.12725
341.2175,0.93179875,12.41955,0.0765975,2752.95,0.05938,0.2444625,21.37275
337.1705,0.96795625,8.87085,0.1915125,199.65,0.49538,0.4528375,19.37025
340.8185,0.89447125,14.15565,0.1614825,4355.25,0.74166,0.4595625,0.63675
330.0705,1.0809062,0.23535,0.2835375,754.95,0.05674,0.3855125,26.36775
330.1505,0.92961625,12.91095,0.0830325,5839.65,0.71398,0.3000375,28.18425
344.6715,1.0611062,2.07495,0.1837875,3469.95,0.63914,0.3669625,29.45025
334.1825,0.97783375,17.81145,0.2185875,3866.85,0.58042,0.2066125,16.98075
332.1285,1.1053637,4.10625,0.1169325,1970.55,0.7435,0.4785125,8.12775
338.1295,0.97052125,8.83485,0.1463775,4370.55,0.41038,0.3981625,23.69175
341.7075,0.87028375,17.53515,0.2611875,2422.95,0.04626,0.2431375,19.47675
339.6985,1.2237137,5.03865,0.2606175,5163.75,0.49874,0.1219875,14.35575
328.3485,1.1027087,7.71345,0.0342525,1936.95,0.09058,0.0497875,11.81775
335.6505,1.2003363,17.82135,0.1852725,2362.95,0.46054,0.0342625,4.16925
340.5635,1.2956687,0.39915,0.1507425,2401.95,0.46478,0.4025375,27.72525
334.0675,0.97070125,11.52315,0.1954725,2175.45,0.34162,0.0357375,5.25375
326.5835,1.1083562,17.75925,0.2769675,3068.55,0.46058,0.4117875,22.30125
337.1205,0.90164875,6.99885,0.1742325,49.95,0.27738,0.2313375,27.14775
334.3285,0.99342625,3.70845,0.1450125,4628.55,0.5179,0.4500125,25.40325
325.1095,1.1349288,10.40535,0.1341525,4349.85,0.69362,0.4223125,18.58275
330.5905,1.0425438,2.65005,0.0098475,5603.25,0.4009,0.0067375,18.69225
334.9615,1.2387663,12.49605,0.1218975,973.35,0.32006,0.3152625,12.00525
341.9545,0.95429875,6.58845,0.2744475,2702.55,0.3597,0.1715375,25.84425
336.7305,1.0748312,13.32045,0.0972525,5092.65,0.03618,0.4600375,0.78975
334.6635,1.2908313,1.14705,0.2548725,2722.65,0.11966,0.3538125,29.12175
338.1735,1.1566413,0.26415,0.2414025,1876.65,0.3995,0.0957375,5.35425
328.2875,1.2104838,7.39845,0.1718175,1809.75,0.67102,0.2736375,11.93325
344.0915,0.94489375,1.76805,0.0970725,4868.25,0.67582,0.4092375,3.96375
327.9925,0.87530125,10.88595,0.1091025,1064.85,0.35574,0.2471875,29.24325
331.6025,0.90396625,12.10095,0.2573625,1653.45,0.3741,0.4956875,18.69525
338.2095,0.96721375,0.63585,0.0631275,4788.15,0.04418,0.2329125,19.65825
332.9525,1.0512287,10.68345,0.2109825,3352.95,0.0731,0.0471125,10.01625
326.3125,1.2887613,1.29375,0.2039625,3427.35,0.52906,0.0749125,26.72325
325.8045,1.0489337,1.89135,0.0660375,4410.45,0.27426,0.2996875,2.55075
342.5775,1.1872638,9.42165,0.1240725,3523.05,0.2129,0.1577375,11.72925
338.8155,1.0575512,14.77215,0.1169925,5804.85,0.0293,0.4960875,18.24225
343.0705,1.2307338,15.90435,0.2832525,1.95,0.1525,0.0762875,25.20975
332.5935,1.2353463,17.70525,0.2896575,5442.15,0.39358,0.0562875,11.46675
341.2465,0.99491125,17.51175,0.0022575,3121.35,0.7011,0.1730125,5.74275
332.5995,1.1944862,10.60785,0.2750625,4792.95,0.01758,0.1104125,9.00825
332.0845,1.2031487,16.79625,0.1779525,483.15,0.12926,0.0003125,26.45775
340.6105,1.0402712,16.24095,0.0599625,3352.65,0.15042,0.3230125,19.69125
343.8895,0.85768375,16.15905,0.1239825,148.35,0.63362,0.3294375,5.65125
335.8685,0.94761625,7.20135,0.0173025,4717.65,0.4687,0.0812125,18.30825
334.4365,1.1397663,13.21335,0.2941125,2692.95,0.01362,0.2232625,29.45925
341.1405,1.0889163,6.31575,0.2477625,4930.65,0.29898,0.3340875,24.68625
341.5275,1.1165238,10.12545,0.1445475,3774.15,0.21742,0.4494125,14.34675
332.6995,1.1737863,15.68655,0.1723125,2876.55,0.0163,0.4139125,18.82875
337.9215,1.0337688,9.70785,0.0732525,3280.35,0.1145,0.4399875,3.04575
344.2895,1.0078262,0.86535,0.2860425,2840.85,0.32862,0.1160625,26.77275
335.7495,0.96485125,15.67125,0.0883125,2449.95,0.27066,0.4834625,18.95325
329.8745,1.2033513,1.76445,0.0393675,3792.75,0.04454,0.0412375,29.22525
329.7525,0.94516375,13.50315,0.2507175,5524.35,0.37406,0.4241625,0.11325
328.7225,1.2827538,2.79315,0.2171775,3844.35,0.58398,0.1827875,16.17075
336.6785,1.2874562,10.92285,0.0746025,5156.25,0.02514,0.0900375,2.06025
334.3315,1.0141038,12.75795,0.0998475,4699.05,0.53878,0.4642625,15.53775
344.2365,0.94682875,8.10945,0.1204875,2170.65,0.30046,0.4189625,28.31175
335.3975,1.1018988,13.04235,0.1573425,4492.95,0.61282,0.3082125,11.06625
327.9385,0.99819625,10.09485,0.1708275,2596.05,0.62898,0.3257875,17.12925
335.2015,0.95976625,14.47965,0.0446775,4777.95,0.29002,0.0495375,27.37875
333.3935,0.88047625,6.61635,0.2218125,3263.55,0.35238,0.1317125,5.91525
327.0285,1.2452912,15.33645,0.2086125,154.65,0.23194,0.1712625,26.63625
330.6515,0.89287375,5.38065,0.0477225,5944.95,0.5193,0.3136125,2.25075
337.9525,0.87534625,1.85175,0.2870325,4801.65,0.74618,0.1497875,0.85725
335.5805,0.90263875,2.59335,0.0817275,2964.15,0.77914,0.0266625,14.54625
328.4795,0.99430375,9.06345,0.1612425,3538.95,0.22106,0.3292375,12.48075
339.1375,1.2931713,2.47185,0.2791725,3744.15,0.05658,0.4714875,27.99075
336.7945,0.89561875,16.68555,0.1775475,499.65,0.20814,0.2119375,13.62825
330.0735,1.1749338,11.91735,0.1448925,3742.05,0.57294,0.4986625,10.47675
327.6335,1.2379788,7.96815,0.2748075,1010.55,0.10338,0.3350125,2.09775
343.7285,1.2757338,9.34695,0.0107475,949.35,0.03058,0.4548375,28.65375
326.6855,1.1582388,6.38775,0.0625875,2070.15,0.38514,0.2395375,7.21725
339.6945,1.2735738,8.17515,0.2282325,3630.45,0.34286,0.3626875,1.62975
331.0615,1.0582487,16.82145,0.2428125,1573.05,0.08754,0.1818625,12.27975
331.3025,1.1880513,16.28055,0.1698075,4394.25,0.64726,0.1493625,8.93625
333.4235,1.2529413,1.85445,0.2233425,5160.45,0.77126,0.4539375,20.16375
331.0975,1.1313513,4.80735,0.2726475,100.35,0.59918,0.3302375,27.75825
342.0185,0.85255375,10.82925,0.2986125,317.25,0.08254,0.0820875,25.56075
344.0845,1.0555938,14.34735,0.1890075,4738.05,0.73682,0.4367375,29.65275
341.5075,1.1226662,8.35155,0.0112875,5527.95,0.59582,0.1953875,9.15075
339.0375,0.95270125,2.88225,0.2545575,1324.65,0.33202,0.4213125,23.97825
325.0085,1.1853063,2.02815,0.1827375,4711.65,0.54054,0.2322375,27.64575
332.4275,0.90974875,12.83625,0.1345575,2096.55,0.47574,0.2110625,14.62425
332.0315,1.0124388,2.39265,0.2865225,212.25,0.4985,0.4411625,0.58875
331.3725,0.96404125,15.96825,0.2099475,3747.15,0.24214,0.4768875,16.29225
338.4995,1.1003238,13.99725,0.1361775,1224.75,0.62474,0.3622375,28.80525
342.7925,1.1360763,9.78525,0.2767125,1186.65,0.1035,0.1071125,27.03225
326.1955,0.93832375,16.27155,0.1879425,5979.75,0.26354,0.1757625,28.32375
340.3075,1.0557512,8.72775,0.0705525,3286.65,0.31118,0.3863625,0.37125
340.3025,1.2634938,13.35465,0.2310975,1711.35,0.57514,0.2537125,25.19475
334.8685,1.0969263,12.95685,0.1838475,3206.55,0.17006,0.3457875,27.70875
325.4595,1.1256138,14.49945,0.1769325,4647.15,0.47954,0.4149625,11.35425
333.6005,1.2215087,2.75085,0.1068825,1280.25,0.5153,0.3429125,10.48725
338.5795,1.1798838,15.33375,0.2797575,4096.65,0.63006,0.1960375,8.39025
331.3285,0.92918875,4.88115,0.2607525,2421.45,0.46838,0.4492625,29.37825
334.3045,1.1503862,9.77265,0.1006875,5591.25,0.16546,0.1445625,9.31275
333.2735,0.85399375,12.15135,0.0071925,793.35,0.25182,0.1337625,21.34575
339.9625,1.2971088,14.86305,0.2663775,5134.35,0.1335,0.3942375,18.02475
334.8465,1.2300587,13.45005,0.2857575,3271.05,0.47858,0.1522625,25.96875
340.6265,1.1686338,15.26895,0.2515575,2962.65,0.29902,0.0149125,29.43675
339.9485,1.2580488,7.98615,0.0976875,1932.15,0.50082,0.4915375,26.40975
326.5955,0.89618125,16.01505,0.0865275,5850.45,0.6649,0.3964375,24.92775
335.7095,0.96734875,4.21155,0.1403325,786.15,0.2105,0.2675625,20.60325
333.3345,1.0141262,7.88895,0.2638875,148.05,0.67942,0.2503375,5.39625
325.8245,1.0691388,7.76295,0.2415825,1529.55,0.09962,0.1745625,8.81775
333.2625,0.96788875,15.74145,0.1491825,2135.85,0.09026,0.0367125,17.20875
331.6465,0.99806125,10.08945,0.1948875,3384.45,0.26626,0.1743375,4.09275
340.5695,0.99662125,14.51385,0.1219275,4438.35,0.12598,0.1365375,25.11075
342.0455,1.2211938,4.38075,0.2280075,48.75,0.04254,0.4211875,6.75375
338.6365,1.1238588,1.90845,0.0448125,54.45,0.77558,0.4559125,11.40675
326.9205,1.0855862,6.09525,0.0647775,5143.35,0.7287,0.1004375,23.06775
334.9325,1.1033388,2.06595,0.2599875,4582.95,0.76766,0.4556375,9.42675
329.7925,0.86373625,13.90635,0.1276875,1832.85,0.15806,0.0234125,1.47525
327.8745,1.0539737,8.71065,0.0401925,1025.85,0.70278,0.1138125,13.57275
334.3785,0.89573125,16.71705,0.1300275,2453.25,0.10894,0.4519375,29.89425
336.1685,1.2876363,10.32165,0.2219625,5616.75,0.38314,0.1476125,1.86525
330.5145,1.2731238,7.80795,0.1571475,1825.65,0.7879,0.2541625,16.49325
331.4345,0.85046125,2.47545,0.2013225,5095.35,0.65638,0.2259375,9.68775
329.2225,0.91145875,11.69685,0.1102125,3741.15,0.30618,0.2474625,25.48575
330.3665,0.85052875,12.42045,0.1097625,5796.45,0.1285,0.2632875,2.61525
336.2545,1.2049713,12.08295,0.1379475,4444.35,0.47998,0.0930875,22.98825
337.3695,0.90439375,1.28475,0.2561175,4359.75,0.1711,0.4059125,6.05175
340.9345,1.2653163,8.39835,0.0642525,2834.25,0.57538,0.0850375,8.86875
330.5945,1.2468663,1.70325,0.2042475,772.95,0.6113,0.0554875,17.83125
337.0235,1.2753737,16.92315,0.0369675,2183.55,0.04046,0.2297375,2.25825
335.9755,1.2518613,15.67665,0.2999475,1085.85,0.0715,0.2808875,17.48625
338.9125,1.2868713,15.06285,0.2301525,1879.65,0.63318,0.4308125,24.83775
333.5035,1.1041488,11.28915,0.0650475,1853.85,0.20774,0.4551875,29.61825
344.4145,0.92900875,5.05935,0.0873825,2402.25,0.39322,0.3047125,13.68525
335.9455,0.94583875,0.21645,0.2574975,44.55,0.41738,0.0450375,18.32175
334.3925,1.0582712,10.66185,0.2653575,5276.55,0.75402,0.1158125,11.57025
341.6265,1.0128663,13.84515,0.2930325,2834.85,0.33814,0.2570625,29.62425
337.5435,0.90430375,11.71125,0.2495925,5213.55,0.53498,0.0220125,26.25225
329.5385,1.0792412,7.86735,0.0988275,3238.05,0.05066,0.1306625,25.17075
335.7045,1.1736062,1.47105,0.0832575,34.35,0.15326,0.0154875,11.33925
341.7995,1.0406088,4.82085,0.2837325,3169.65,0.27674,0.0858125,7.66875
330.8675,1.2074238,14.69025,0.2795475,5970.15,0.74626,0.2305875,18.65475
337.7485,0.95594125,1.01385,0.0831075,5184.15,0.65882,0.3198625,15.13575
326.4185,0.99185125,17.36775,0.1466175,3083.55,0.69654,0.2645875,29.47275
331.9765,0.92135875,11.13525,0.2630025,3293.55,0.51386,0.1620625,25.56225
334.3005,1.1991213,4.22775,0.0287325,2539.65,0.16662,0.0843875,27.14325
326.0585,0.88423375,13.45455,0.2076975,2833.05,0.65762,0.0799125,6.93675
