# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,main_wing,0,XEBVTHZOWR,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.850000000000000089e+00, 0.000000000000000000e+00, 1.076999999999999957e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,11,33
# x,y,z,u,w
8.263918616927606209e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 0.000000000000000000e+00, 7.085235607537238023e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
8.177000921078526829e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 0.000000000000000000e+00, 8.382154237228056637e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.089945567356796374e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 0.000000000000000000e+00, 9.226811149228963949e-02, 1.925212091881485321e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.009579162359036886e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 1.241267076623636559e-16, 9.432652691058646122e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.940855124401581477e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 0.000000000000000000e+00, 8.962071684096567514e-02, 0.000000000000000000e+00, 6.194008839469988867e-16, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
7.885944396112269494e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 8.950904182623619234e-16, 7.918211036017869242e-02, -1.121690765325695573e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
7.844587138996427456e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 1.665334536937734811e-16, 6.457527604633617191e-02, 1.375415598785532481e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
7.815173390491573002e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 5.551115123125782702e-17, 4.688582324717904815e-02, 5.683029697597751252e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
7.796166002413091434e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 0.000000000000000000e+00, 2.572069048725772467e-02, -3.453167091840467193e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.199999999999999956e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
8.576000000000000512e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
8.560942169436970062e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 1.665334536937734811e-16, 4.184029455851279167e-03, -1.698225940466123670e-12, -2.653478031978318234e-14, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
8.539294348137126178e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 2.220446049250313081e-16, 1.005599230542453260e-02, -8.832329945409889115e-13, 1.104041243176236045e-14, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
8.508812369370847506e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 1.570092458683775167e-16, 1.804600897242469859e-02, -2.953046585726443253e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
8.467124785138832266e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 2.846779075774330536e-02, 0.000000000000000000e+00, -3.899926882535390289e-15, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
8.412330981580559808e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 4.130368502562553612e-02, 0.000000000000000000e+00, 2.687951508288799324e-15, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
8.343948697397632230e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 5.592056687687502192e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.263918616927606209e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 7.085235607537238023e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
8.177000921078526829e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 8.382154237228056637e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.089945567356796374e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 9.226811149228963949e-02, 1.925212091881485321e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.009579162359036886e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 1.110223024625156540e-16, 9.432652691058640571e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.940855124401581477e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 8.962071684096567514e-02, 0.000000000000000000e+00, 1.238801767893997773e-15, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
7.885944396112269494e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 8.899114524108741335e-16, 7.918211036017869242e-02, -1.121690765325695573e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
7.844587138996427456e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 1.110223024625156540e-16, 6.457527604633617191e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
7.815173390491573002e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 4.688582324717904815e-02, 3.788686465065167922e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
7.796166002413090546e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 2.572069048725772467e-02, -6.906334183680934386e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.399999999999999911e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 6.599999999999999201e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
8.576000000000000512e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
8.560942169436970062e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 1.665334536937734811e-16, 4.184029455851279167e-03, -1.698225940466123670e-12, -2.653478031978318234e-14, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
8.539294348137126178e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 2.220446049250313081e-16, 1.005599230542453260e-02, -8.832329945409889115e-13, 1.104041243176236045e-14, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
8.508812369370847506e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 1.570092458683775167e-16, 1.804600897242469859e-02, -2.953046585726443253e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
8.467124785138832266e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 2.846779075774330536e-02, 0.000000000000000000e+00, -3.899926882535390289e-15, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
8.412330981580559808e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 4.130368502562553612e-02, 0.000000000000000000e+00, 2.687951508288799324e-15, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
8.343948697397632230e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 5.592056687687502192e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.263918616927606209e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 7.085235607537238023e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
8.177000921078526829e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 8.382154237228056637e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.089945567356796374e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 9.226811149228963949e-02, 1.925212091881485321e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.009579162359036886e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 1.110223024625156540e-16, 9.432652691058640571e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.940855124401581477e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 8.962071684096567514e-02, 0.000000000000000000e+00, 1.238801767893997773e-15, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
7.885944396112269494e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 8.899114524108741335e-16, 7.918211036017869242e-02, -1.121690765325695573e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
7.844587138996427456e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 1.110223024625156540e-16, 6.457527604633617191e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
7.815173390491573002e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 4.688582324717904815e-02, 3.788686465065167922e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
7.796166002413090546e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 5.551115123125782702e-17, 2.572069048725772467e-02, -6.906334183680934386e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.600000000000000089e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 9.900000000000002132e-01, 3.313999999999999724e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
8.576000000000000512e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
8.560942169436970062e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 2.220446049250313081e-16, 4.184029455851279167e-03, -1.698225940466123670e-12, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
8.539294348137126178e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 2.775557561562891351e-16, 1.005599230542453260e-02, -8.832329945409889115e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
8.508812369370847506e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 2.775557561562891351e-16, 1.804600897242469859e-02, -2.953046585726443253e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
8.467124785138832266e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 5.551115123125782702e-17, 2.846779075774330536e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
8.412330981580559808e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 5.551115123125782702e-17, 4.130368502562553612e-02, 0.000000000000000000e+00, 5.375903016577598647e-15, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
8.343948697397632230e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 5.592056687687502192e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.263918616927606209e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 7.085235607537238023e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
8.177000921078526829e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 8.382154237228056637e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.089945567356796374e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 9.226811149228963949e-02, 1.925212091881485321e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.009579162359036886e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 2.482534153247273118e-16, 9.432652691058646122e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.940855124401581477e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 8.962071684096567514e-02, 0.000000000000000000e+00, 2.477603535787995547e-15, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
7.885944396112269494e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 8.950904182623619234e-16, 7.918211036017869242e-02, -1.121690765325695573e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
7.844587138996427456e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 1.665334536937734811e-16, 6.457527604633617191e-02, 1.375415598785532481e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
7.815173390491573002e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 5.551115123125782702e-17, 4.688582324717904815e-02, 5.683029697597751252e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
7.796166002413091434e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 2.572069048725772467e-02, -3.453167091840467193e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.800000000000000044e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 1.320000000000000284e+00, 3.313999999999999169e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
8.576000000000000512e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
8.560942169436970062e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 2.775557561562891351e-16, 4.184029455851279167e-03, -1.698225940466123670e-12, -5.306956063956636469e-14, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
8.539294348137126178e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 3.140184917367550333e-16, 1.005599230542453260e-02, -8.832329945409889115e-13, 2.208082486352472089e-14, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
8.508812369370847506e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 2.482534153247273118e-16, 1.804600897242469859e-02, -2.953046585726443253e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
8.467124785138832266e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 2.220446049250313081e-16, 2.846779075774330536e-02, 0.000000000000000000e+00, -7.799853765070780579e-15, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
8.412330981580559808e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 2.220446049250313081e-16, 4.130368502562553612e-02, 0.000000000000000000e+00, 5.375903016577598647e-15, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
8.343948697397632230e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 5.551115123125782702e-17, 5.592056687687502192e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.263918616927606209e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 5.551115123125782702e-17, 7.085235607537238023e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
8.177000921078526829e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 5.551115123125782702e-17, 8.382154237228056637e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.089945567356796374e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 5.551115123125782702e-17, 9.226811149228963949e-02, 1.925212091881485321e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
8.009579162359036886e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 2.220446049250313081e-16, 9.432652691058640571e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
7.940855124401581477e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 2.288783399261118726e-16, 8.962071684096567514e-02, 0.000000000000000000e+00, 2.477603535787995547e-15, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
7.885944396112269494e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 8.899114524108741335e-16, 7.918211036017869242e-02, -1.121690765325695573e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
7.844587138996427456e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 1.110223024625156540e-16, 6.457527604633617191e-02, 1.375415598785532481e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
7.815173390491573002e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 0.000000000000000000e+00, 4.688582324717904815e-02, 3.788686465065167922e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
7.796166002413091434e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 5.551115123125782702e-17, 2.572069048725772467e-02, -3.453167091840467193e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 1.650000000000000133e+00, 3.313999999999999724e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
7.788999999999999702e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 8.576000000000000512e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 8.177283225083417761e+00, 0.000000000000000000e+00, 3.313999999999999169e-01, 8.117737900554750752e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 1.198558156424222448e-01, 2.802784782198690650e-01, 7.870000000000008100e-01, 1.903435822644866269e-03, 8.507771014487826300e-02, 2.365703477981272160e-17, 2.545547697383146687e-05, 1.676457210743009969e-03, 2.003740051024197567e-19, 5.012618651203992054e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.019221714455098127e-01, 8.019221714455094796e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999724e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909683393e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
7.788999999999999702e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 8.576000000000000512e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 8.177283225083417761e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 8.117737900554750752e+00, 3.299999999999999600e-01, 3.313999999999999724e-01, 1.198558156424223142e-01, 2.802784782198690650e-01, 7.870000000000008100e-01, 1.903435822644867353e-03, 8.507771014487823524e-02, 1.563675982105468224e-17, 2.545547697383148720e-05, 1.676457210743006934e-03, 1.044105571300367206e-19, 5.012618651203992748e-02, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.019221714455098127e-01, 8.019221714455093686e-01, 1.199999999999999956e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.788999999999999702e+00, 3.313999999999999169e-01, -3.299999999999999600e-01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.788999999999999702e+00, 3.299999999999999600e-01, 3.313999999999999169e-01, 1.000000000000000000e+00, 1.200343970150834771e-01, 2.996885815909683393e-01, 1.800000000000000000e+02, 1.597405008709190000e+01, 1.585601590446872322e-02, 1.585601590447037121e-02
